DEPTH,CALI,DENC,DENS,DTC,GR,NEUT,SP
10830.0,12.5,0.084,2.5527,67.05,141.718,0.092,200.908
10830.5,12.55,0.091,2.5724,67.8,140.708,0.099,201.433
10831.0,12.3,0.077,2.5724,67.8,140.708,0.1046,201.433
10831.5,12.25,0.069,2.5576,67.45,142.526,0.1054,201.433
10832.0,12.25,0.086,2.5645,68.05,144.849,0.0996,194.083
10832.5,12.3,0.085,2.5685,67.7,147.172,0.1012,191.458
10833.0,12.35,0.084,2.5409,66.25,148.485,0.105,189.358
10833.5,12.3,0.064,2.535,66.8,151.717,0.1052,189.358
10834.0,12.2,0.044,2.5212,66.7,147.778,0.1012,189.358
10834.5,12.15,0.03,2.5222,67.6,141.516,0.095,191.983
10835.0,12.05,0.042,2.5645,68.3,136.365,0.0936,195.133
10835.5,12.05,0.022,2.5468,68.0,129.901,0.0894,195.133
10836.0,12.05,0.036,2.5448,66.4,124.346,0.0812,195.658
10836.5,12.05,0.047,2.5724,62.0,116.872,0.074,196.183
10837.0,12.1,0.041,2.5803,58.65,107.984,0.07,196.708
10837.5,12.25,0.023,2.5389,56.7,103.944,0.0656,197.233
10838.0,12.2,0.037,2.5232,57.2,104.55,0.0648,197.233
10838.5,12.6,0.082,2.5695,60.85,107.984,0.0658,196.183
10839.0,12.85,0.113,2.5892,63.1,111.923,0.0704,191.458
10839.5,12.85,0.113,2.597,66.05,119.498,0.0796,191.458
10840.0,12.55,0.069,2.5458,66.5,129.901,0.084,191.983
10840.5,12.3,0.069,2.537,66.25,135.961,0.0818,194.083
10841.0,11.9,0.051,2.537,65.7,136.466,0.0844,196.183
10841.5,11.9,0.008,2.5379,65.3,130.709,0.085,198.283
10842.0,12.0,-0.001,2.5527,65.35,127.578,0.0796,198.808
10842.5,11.75,0.009,2.5724,65.2,124.952,0.076,199.858
10843.0,11.65,0.011,2.598,64.85,122.73,0.0772,199.858
10843.5,11.65,0.009,2.6167,63.3,125.154,0.081,200.383
10844.0,11.65,0.004,2.6138,63.0,129.396,0.0824,200.383
10844.5,11.6,0.006,2.6098,63.6,131.113,0.0808,193.558
10845.0,11.6,0.008,2.6098,64.95,130.305,0.079,191.458
10845.5,11.6,0.009,2.5921,66.85,134.547,0.0816,191.983
10846.0,11.6,0.042,2.6,68.1,139.496,0.0812,194.083
10846.5,11.6,0.027,2.6118,68.0,144.748,0.0816,192.508
10847.0,11.55,0.003,2.5606,68.0,145.96,0.082,191.983
10847.5,11.55,0.007,2.5468,68.0,145.354,0.0864,191.458
10848.0,11.55,0.001,2.5251,67.45,146.768,0.0924,191.458
10848.5,11.55,0.004,2.5379,66.05,147.374,0.0934,191.458
10849.0,11.4,0.006,2.5547,65.45,146.162,0.0914,193.558
10849.5,11.4,0.012,2.5567,64.8,144.748,0.0846,195.133
10850.0,11.45,0.011,2.5695,64.5,140.405,0.085,198.283
10850.5,11.45,0.01,2.5724,66.3,141.112,0.0806,198.283
10851.0,11.45,0.014,2.5921,67.6,142.425,0.0794,198.808
10851.5,11.45,0.018,2.6236,67.6,141.92,0.081,199.333
10852.0,11.45,0.014,2.6049,67.6,143.94,0.085,199.858
10852.5,11.45,0.024,2.5685,67.9,144.344,0.0868,199.333
10853.0,11.45,0.028,2.5547,67.4,142.122,0.0844,199.333
10853.5,11.4,0.039,2.5567,65.9,139.193,0.0824,199.858
10854.0,11.45,0.033,2.5576,63.7,137.476,0.084,198.808
10854.5,11.4,0.043,2.5508,62.95,135.355,0.0828,194.083
10855.0,11.45,0.055,2.5468,63.3,134.85,0.0812,192.508
10855.5,11.45,0.076,2.5773,64.2,136.365,0.0772,192.508
10856.0,11.45,0.057,2.5685,65.4,140.809,0.0748,194.083
10856.5,11.4,0.067,2.5892,66.15,143.334,0.0764,196.183
10857.0,11.3,0.024,2.5842,66.0,145.556,0.0758,196.183
10857.5,11.2,0.015,2.5882,65.7,146.566,0.0808,195.658
10858.0,11.2,0.024,2.6207,66.3,144.445,0.0882,196.708
10858.5,11.15,0.03,2.6749,66.3,143.536,0.094,196.708
10859.0,11.15,0.03,2.667,66.3,144.849,0.0936,196.183
10859.5,11.15,0.035,2.6591,67.0,143.132,0.0918,198.808
10860.0,11.15,0.032,2.667,67.7,139.698,0.0888,201.958
10860.5,11.15,0.023,2.6414,66.7,135.658,0.088,201.433
10861.0,11.15,0.008,2.6236,67.8,133.638,0.086,200.908
10861.5,11.1,0.01,2.6079,67.8,131.113,0.082,200.383
10862.0,11.1,0.013,2.5842,66.25,130.81,0.0804,199.333
10862.5,11.1,0.057,2.5852,66.7,132.729,0.0842,199.858
10863.0,11.1,0.04,2.6039,66.4,134.648,0.0924,201.433
10863.5,11.1,0.014,2.5931,66.5,137.577,0.0948,201.958
10864.0,11.1,0.01,2.597,66.25,139.092,0.0946,201.958
10864.5,11.15,0.024,2.6079,66.5,139.698,0.096,198.808
10865.0,11.15,0.019,2.5695,66.2,141.112,0.0926,195.133
10865.5,11.2,0.022,2.5626,66.2,146.364,0.0886,194.608
10866.0,11.1,0.021,2.5576,66.7,146.566,0.0876,195.133
10866.5,11.1,0.018,2.5458,66.1,144.344,0.0876,195.658
10867.0,11.05,0.013,2.531,65.85,144.849,0.0902,196.183
10867.5,11.05,0.009,2.533,65.3,150.808,0.0916,196.708
10868.0,11.05,0.022,2.5527,64.25,154.646,0.092,197.758
10868.5,11.0,0.009,2.5734,64.0,152.121,0.092,197.758
10869.0,10.95,0.0,2.5705,63.9,146.465,0.0886,196.708
10869.5,10.95,-0.004,2.5724,63.6,142.728,0.0794,196.183
10870.0,10.95,0.006,2.5961,64.45,138.789,0.0718,195.658
10870.5,10.95,0.001,2.6079,65.65,131.214,0.0628,198.808
10871.0,10.95,0.013,2.5862,65.65,123.134,0.058,198.808
10871.5,10.95,0.029,2.5419,66.6,115.054,0.0558,198.283
10872.0,11.1,0.096,2.5232,67.45,110.408,0.0604,198.808
10872.5,11.55,0.185,2.5035,66.25,114.145,0.072,198.808
10873.0,11.85,0.188,2.4759,67.25,121.821,0.0828,199.333
10873.5,12.1,0.144,2.3882,66.05,128.588,0.0866,200.383
10874.0,12.15,0.142,2.4266,65.55,134.648,0.0888,200.383
10874.5,12.15,0.09,2.4601,65.5,139.294,0.0938,198.283
10875.0,11.8,0.087,2.4739,65.2,144.748,0.0922,197.758
10875.5,11.45,0.079,2.5379,64.6,149.192,0.0928,198.283
10876.0,11.15,0.063,2.5261,64.4,149.192,0.0902,198.283
10876.5,10.75,0.034,2.5685,64.6,145.556,0.0854,198.808
10877.0,10.75,0.01,2.5813,64.65,146.97,0.0812,199.333
10877.5,10.75,0.01,2.5813,65.0,150.707,0.0812,198.808
10878.0,10.7,0.004,2.5842,64.7,154.444,0.0812,198.283
10878.5,10.6,0.002,2.5813,64.9,154.848,0.0802,197.758
10879.0,10.6,0.01,2.6039,65.0,153.434,0.0804,197.233
10879.5,10.6,0.013,2.5882,65.0,152.525,0.086,196.183
10880.0,10.55,0.004,2.5714,64.85,150.404,0.0846,196.183
10880.5,10.55,0.002,2.5695,65.1,149.697,0.082,197.758
10881.0,10.5,0.0,2.5734,65.2,150.808,0.0764,200.383
10881.5,10.5,0.007,2.6039,65.35,152.929,0.0764,201.433
10882.0,10.5,0.015,2.6217,65.5,154.141,0.0774,201.958
10882.5,10.5,0.023,2.6433,65.4,154.747,0.0772,203.008
10883.0,10.45,0.013,2.6433,65.0,156.868,0.0784,203.533
10883.5,10.45,0.006,2.6246,65.2,158.888,0.0844,203.533
10884.0,10.5,0.013,2.6079,65.0,158.686,0.0896,200.383
10884.5,10.4,0.003,2.5941,64.4,151.616,0.086,196.183
10885.0,10.45,0.009,2.5842,63.0,143.536,0.0856,196.183
10885.5,10.45,0.035,2.5882,61.85,137.981,0.0864,196.183
10886.0,10.4,0.053,2.6138,60.8,132.628,0.0834,196.183
10886.5,10.4,0.045,2.6256,60.9,133.032,0.077,195.658
10887.0,10.4,0.057,2.6197,60.4,134.244,0.0706,196.708
10887.5,10.35,0.038,2.6158,61.4,137.678,0.0646,197.233
10888.0,10.3,0.02,2.602,62.4,140.809,0.0568,197.758
10888.5,10.3,0.008,2.5921,62.7,141.213,0.0482,198.808
10889.0,10.3,0.005,2.5941,63.05,145.556,0.0426,197.758
10889.5,10.3,0.01,2.6118,63.7,153.333,0.046,197.758
10890.0,10.3,0.0,2.5921,63.5,160.706,0.05,197.758
10890.5,10.3,0.002,2.5882,62.85,164.14,0.0492,197.758
10891.0,10.3,-0.003,2.5892,62.8,163.938,0.049,198.283
10891.5,10.3,0.002,2.5842,62.85,157.676,0.0512,197.758
10892.0,10.3,0.012,2.5882,62.45,148.586,0.056,197.758
10892.5,10.3,0.013,2.6177,63.0,143.132,0.0598,197.758
10893.0,10.3,0.014,2.6256,62.45,141.92,0.0628,197.233
10893.5,10.3,0.012,2.6177,62.15,141.92,0.0614,197.233
10894.0,10.25,0.008,2.6256,61.8,141.112,0.0628,197.233
10894.5,10.3,0.005,2.6089,60.8,139.294,0.0606,198.808
10895.0,10.3,0.019,2.6355,60.55,135.658,0.057,202.483
10895.5,10.3,0.028,2.6325,60.6,133.032,0.0548,202.483
10896.0,10.3,0.034,2.6236,62.6,135.658,0.0516,201.433
10896.5,10.3,0.031,2.6325,63.35,138.789,0.0506,201.433
10897.0,10.3,0.02,2.6158,62.9,143.233,0.047,201.958
10897.5,10.35,0.022,2.6276,62.7,140.304,0.0456,201.433
10898.0,10.35,0.02,2.6118,62.05,130.81,0.0524,198.808
10898.5,10.4,0.036,2.6138,60.6,120.508,0.0598,197.233
10899.0,10.55,0.059,2.6059,60.4,114.852,0.0618,197.233
10899.5,10.6,0.094,2.5892,59.6,112.226,0.0604,197.758
10900.0,10.55,0.134,2.6039,58.4,111.014,0.0598,197.233
10900.5,10.55,0.153,2.6355,58.65,110.408,0.0574,197.758
10901.0,10.5,0.152,2.602,59.5,112.024,0.0524,197.233
10901.5,10.35,0.131,2.598,59.65,113.337,0.0454,197.233
10902.0,10.3,0.097,2.5842,62.3,114.852,0.0372,200.383
10902.5,10.3,0.091,2.5823,64.0,118.69,0.0332,201.958
10903.0,10.3,0.11,2.6197,64.2,124.043,0.0356,203.008
10903.5,10.3,0.057,2.6433,63.75,129.8,0.04,204.058
10904.0,10.3,0.015,2.5852,64.2,131.012,0.046,204.583
10904.5,10.3,0.023,2.6,64.4,128.386,0.0554,205.108
10905.0,10.25,0.008,2.6118,63.8,126.972,0.0632,205.633
10905.5,10.25,0.011,2.6118,62.6,124.75,0.064,206.158
10906.0,10.25,0.014,2.6197,60.55,119.296,0.064,206.683
10906.5,10.25,0.004,2.6167,58.45,109.802,0.0636,207.733
10907.0,10.25,0.009,2.601,58.8,106.57,0.0636,207.208
10907.5,10.25,0.014,2.6207,60.4,109.701,0.0622,201.433
10908.0,10.25,0.013,2.6256,60.45,112.63,0.051,197.233
10908.5,10.25,0.007,2.6276,60.0,114.65,0.0396,197.233
10909.0,10.25,0.011,2.6286,59.1,115.256,0.034,197.233
10909.5,10.25,0.01,2.6493,60.0,118.69,0.0408,197.758
10910.0,10.25,0.007,2.6286,61.1,124.245,0.0492,200.383
10910.5,10.25,-0.005,2.6207,62.65,128.588,0.0488,204.583
10911.0,10.25,0.001,2.6098,63.3,129.901,0.0448,206.158
10911.5,10.25,0.011,2.6256,64.05,131.214,0.0462,205.633
10912.0,10.25,0.01,2.6394,64.65,135.052,0.0516,205.633
10912.5,10.25,0.019,2.6493,64.2,136.668,0.0624,204.583
10913.0,10.25,0.022,2.667,62.9,138.082,0.0738,205.633
10913.5,10.25,0.017,2.666,61.85,137.678,0.0806,206.158
10914.0,10.25,0.005,2.6443,61.65,134.648,0.0814,206.683
10914.5,10.25,-0.003,2.6236,62.4,131.618,0.0814,207.208
10915.0,10.25,-0.007,2.6167,62.7,133.032,0.0704,207.733
10915.5,10.25,0.008,2.602,62.8,137.274,0.0646,208.258
10916.0,10.25,0.007,2.6177,63.0,140.304,0.06,208.258
10916.5,10.25,0.0,2.6158,62.2,140.001,0.0608,208.258
10917.0,10.25,0.012,2.6167,62.25,140.304,0.061,209.308
10917.5,10.25,0.014,2.6207,61.85,142.526,0.0614,209.833
10918.0,10.3,0.034,2.6286,62.6,146.465,0.0642,209.833
10918.5,10.35,0.054,2.6364,63.05,152.02,0.0642,209.833
10919.0,10.35,0.05,2.6433,63.7,153.838,0.062,210.358
10919.5,10.35,0.046,2.6443,63.0,149.293,0.0606,210.358
10920.0,10.4,0.018,2.6315,62.5,142.122,0.0622,210.883
10920.5,10.4,0.01,2.6197,62.3,135.557,0.0646,210.883
10921.0,10.45,0.008,2.6177,61.4,130.709,0.0654,207.733
10921.5,10.45,0.022,2.6197,61.45,126.972,0.0638,208.258
10922.0,10.45,0.029,2.6256,59.85,126.972,0.059,210.883
10922.5,10.45,0.018,2.6246,59.3,124.043,0.0522,210.358
10923.0,10.45,0.003,2.5892,59.2,123.74,0.0508,211.408
10923.5,10.45,0.011,2.597,61.85,126.265,0.0524,210.883
10924.0,10.45,0.008,2.6207,61.8,130.204,0.0556,210.358
10924.5,10.45,0.012,2.6364,64.55,132.628,0.0572,210.883
10925.0,10.5,0.011,2.6325,64.6,138.789,0.0598,211.408
10925.5,10.55,0.018,2.6414,63.4,141.718,0.0662,212.458
10926.0,10.8,0.011,2.6453,64.0,143.94,0.0748,212.983
10926.5,11.0,0.008,2.6512,62.9,147.98,0.0866,212.983
10927.0,10.7,0.027,2.6433,62.9,148.889,0.1028,213.508
10927.5,10.65,0.07,2.667,63.4,147.273,0.1076,212.983
10928.0,10.5,0.026,2.6946,63.5,146.566,0.0964,211.933
10928.5,10.5,0.01,2.6719,63.3,147.172,0.0844,212.983
10929.0,10.5,0.031,2.667,63.3,150.808,0.0784,212.983
10929.5,10.55,0.064,2.6827,63.4,151.01,0.0776,212.983
10930.0,10.55,0.075,2.7044,63.3,149.596,0.0808,212.458
10930.5,10.55,0.043,2.6837,63.05,151.212,0.077,210.883
10931.0,10.55,0.034,2.6758,61.3,152.626,0.0726,210.883
10931.5,10.6,0.012,2.6749,60.5,146.869,0.0716,210.883
10932.0,10.8,0.02,2.6906,60.5,139.092,0.0752,210.883
10932.5,10.6,0.014,2.6571,60.05,135.86,0.0764,211.408
10933.0,10.6,0.016,2.6473,60.25,137.678,0.0732,212.458
10933.5,10.6,0.009,2.6158,63.1,144.95,0.067,212.983
10934.0,10.6,0.011,2.6207,62.6,153.434,0.0652,212.983
10934.5,10.6,0.001,2.6443,63.0,160.605,0.0638,210.883
10935.0,10.6,-0.002,2.6286,64.7,164.544,0.0616,209.833
10935.5,10.65,0.004,2.6315,63.7,163.534,0.0656,210.358
10936.0,10.65,0.012,2.6355,64.1,159.292,0.069,209.833
10936.5,10.7,0.019,2.6207,64.7,154.545,0.0754,210.358
10937.0,11.05,0.057,2.6246,64.8,153.838,0.0862,211.408
10937.5,11.25,0.12,2.6315,64.25,157.777,0.0944,211.408
10938.0,11.15,0.138,2.6197,64.0,158.08,0.0964,210.883
10938.5,11.2,0.15,2.6039,63.9,158.181,0.0928,210.883
10939.0,11.25,0.14,2.6079,63.8,158.282,0.0934,210.883
10939.5,11.25,0.112,2.5803,64.25,156.262,0.0948,210.883
10940.0,10.95,0.099,2.5764,63.35,156.06,0.0988,210.883
10940.5,11.15,0.143,2.5724,62.9,156.666,0.102,210.883
10941.0,11.05,0.142,2.5783,63.05,158.787,0.0952,208.783
10941.5,11.2,0.144,2.5961,63.0,163.029,0.094,207.733
10942.0,11.0,0.12,2.6158,63.1,165.049,0.0916,207.733
10942.5,10.9,0.062,2.5882,63.6,161.918,0.0894,207.733
10943.0,10.8,0.023,2.5842,63.6,159.696,0.0836,207.733
10943.5,10.8,0.02,2.5961,64.1,156.464,0.0834,207.208
10944.0,10.75,0.011,2.6246,63.8,153.333,0.0856,207.208
10944.5,10.75,0.01,2.6295,64.2,149.192,0.0848,206.158
10945.0,10.9,0.029,2.6414,64.4,146.97,0.088,206.158
10945.5,10.8,0.02,2.6246,64.4,147.576,0.087,207.208
10946.0,10.75,0.018,2.5921,64.4,150.606,0.0864,207.733
10946.5,10.75,0.01,2.5803,64.2,148.586,0.0818,208.783
10947.0,10.8,0.03,2.5645,64.1,145.354,0.0752,208.783
10947.5,10.8,0.057,2.5842,65.0,139.496,0.073,209.833
10948.0,10.95,0.055,2.5773,63.8,133.638,0.0748,210.358
10948.5,11.1,0.075,2.5645,64.0,131.82,0.0804,209.833
10949.0,11.2,0.077,2.5685,63.0,129.396,0.079,208.258
10949.5,11.2,0.052,2.5429,63.1,128.285,0.0826,206.158
10950.0,10.8,0.048,2.5488,62.7,128.588,0.0798,206.158
10950.5,10.8,0.074,2.5724,62.5,130.002,0.0776,206.683
10951.0,10.95,0.144,2.6118,62.3,131.618,0.0816,207.208
10951.5,11.0,0.177,2.6256,61.9,134.345,0.0832,208.783
10952.0,11.05,0.157,2.6089,62.0,135.86,0.0856,209.308
10952.5,11.05,0.146,2.6079,62.5,139.9,0.0916,210.358
10953.0,11.0,0.111,2.6197,63.3,142.728,0.0882,211.408
10953.5,10.75,0.039,2.5882,63.2,145.657,0.0846,211.933
10954.0,10.75,0.017,2.5882,65.0,148.384,0.0784,212.458
10954.5,10.85,0.061,2.6,64.9,152.828,0.08,212.983
10955.0,11.0,0.112,2.6364,65.4,159.696,0.099,212.983
10955.5,11.0,0.106,2.6286,65.35,163.433,0.1144,205.633
10956.0,10.7,0.122,2.6325,64.8,166.261,0.1178,203.533
10956.5,10.85,0.139,2.6561,65.2,169.392,0.1126,203.533
10957.0,10.9,0.109,2.6709,64.7,175.452,0.104,202.483
10957.5,10.45,0.049,2.6749,65.2,177.876,0.101,201.433
10958.0,10.45,0.016,2.6453,65.4,178.886,0.1028,202.483
10958.5,10.45,0.04,2.667,65.4,183.734,0.1014,201.958
10959.0,10.45,0.063,2.6749,65.45,191.309,0.096,204.058
10959.5,10.45,0.002,2.6433,64.65,192.622,0.0872,204.058
10960.0,10.45,-0.001,2.6207,63.45,186.764,0.08,204.058
10960.5,10.45,0.004,2.6276,62.85,179.088,0.0834,204.058
10961.0,10.45,0.012,2.6325,62.8,170.604,0.0876,204.583
10961.5,10.45,0.013,2.6522,63.2,165.049,0.0904,207.733
10962.0,10.45,0.008,2.6552,63.4,163.433,0.0882,207.733
10962.5,10.45,0.014,2.6158,63.4,161.11,0.079,206.683
10963.0,10.45,0.047,2.6158,62.85,157.07,0.0708,207.733
10963.5,10.45,0.073,2.6404,62.9,156.161,0.0712,207.208
10964.0,10.6,0.084,2.6167,63.2,155.656,0.0756,207.208
10964.5,10.7,0.103,2.6118,63.4,156.464,0.0824,207.733
10965.0,10.65,0.137,2.6118,63.6,154.545,0.088,207.733
10965.5,10.7,0.161,2.6325,64.0,154.141,0.092,206.158
10966.0,10.6,0.114,2.6177,63.7,153.636,0.0922,201.958
10966.5,10.4,0.024,2.5586,63.4,154.444,0.0862,202.483
10967.0,10.35,0.008,2.5695,63.6,154.141,0.0808,203.533
10967.5,10.45,0.031,2.6,63.45,156.262,0.0822,204.583
10968.0,10.6,0.064,2.597,64.0,154.646,0.0892,205.108
10968.5,10.65,0.1,2.6,64.25,154.04,0.0892,206.158
10969.0,10.8,0.108,2.6286,64.2,154.04,0.0878,205.633
10969.5,10.45,0.051,2.6217,64.0,156.262,0.0862,205.633
10970.0,10.55,0.019,2.5921,64.0,156.262,0.0822,204.058
10970.5,10.45,0.025,2.6039,63.85,156.06,0.082,203.533
10971.0,10.4,0.027,2.6,63.9,158.08,0.0832,203.008
10971.5,10.45,0.066,2.5941,64.0,160.1,0.084,202.483
10972.0,10.6,0.086,2.6158,64.0,157.272,0.0872,202.483
10972.5,10.5,0.071,2.6207,63.65,155.858,0.0924,201.958
10973.0,10.45,0.054,2.5921,64.25,154.242,0.0936,203.008
10973.5,10.45,0.043,2.597,64.1,154.242,0.0902,203.533
10974.0,10.2,0.044,2.5921,63.6,154.848,0.0852,203.533
10974.5,10.2,0.026,2.6,63.6,154.646,0.0834,203.008
10975.0,10.25,0.02,2.5882,64.0,152.828,0.0824,203.008
10975.5,10.2,0.04,2.5862,64.0,151.414,0.0814,203.008
10976.0,10.25,0.071,2.6089,63.8,151.616,0.08,203.533
10976.5,10.25,0.078,2.6295,64.0,149.697,0.0786,203.533
10977.0,10.3,0.098,2.6355,64.0,148.99,0.0764,203.533
10977.5,10.3,0.098,2.6355,64.2,147.273,0.0764,202.483
10978.0,10.25,0.078,2.6246,64.0,149.394,0.0728,201.433
10978.5,10.25,0.042,2.5941,63.6,150.808,0.0716,203.008
10979.0,10.3,0.019,2.5547,63.1,150.0,0.0722,203.533
10979.5,10.45,0.024,2.5606,62.9,147.273,0.0796,203.533
10980.0,10.5,0.026,2.5645,63.05,146.869,0.0828,202.483
10980.5,10.5,0.03,2.5941,62.95,146.465,0.082,202.483
10981.0,10.45,0.048,2.6049,62.95,146.465,0.0792,202.483
10981.5,10.45,0.04,2.6158,63.0,144.849,0.0794,201.958
10982.0,10.2,0.036,2.6098,63.4,144.041,0.0764,201.958
10982.5,10.2,0.013,2.6039,63.45,145.152,0.0708,202.483
10983.0,10.2,0.011,2.602,63.4,147.576,0.0744,203.008
10983.5,10.15,0.016,2.5862,63.45,152.121,0.0798,203.008
10984.0,10.1,0.03,2.5931,63.6,155.757,0.0798,203.533
10984.5,10.1,0.041,2.5902,63.05,156.464,0.078,202.483
10985.0,10.15,0.03,2.5892,63.0,153.333,0.0742,202.483
10985.5,10.15,0.046,2.6098,62.85,150.404,0.0732,203.008
10986.0,10.1,0.078,2.6374,62.6,150.808,0.0748,203.533
10986.5,10.15,0.098,2.6394,62.95,151.616,0.0766,204.058
10987.0,10.15,0.093,2.6197,62.6,150.404,0.0736,204.058
10987.5,10.2,0.079,2.6,62.7,150.505,0.0756,204.058
10988.0,10.2,0.1,2.6089,62.65,151.313,0.0774,204.583
10988.5,10.2,0.095,2.6167,62.6,153.737,0.0772,204.583
10989.0,10.2,0.089,2.6167,63.2,152.929,0.078,205.108
10989.5,10.2,0.081,2.6246,62.6,151.616,0.0828,204.583
10990.0,10.25,0.078,2.6098,62.7,150.202,0.0856,204.583
10990.5,10.25,0.082,2.6128,63.0,147.374,0.0878,204.583
10991.0,10.25,0.076,2.5961,63.4,144.041,0.0862,205.108
10991.5,10.25,0.078,2.601,63.6,145.354,0.0858,205.108
10992.0,10.3,0.06,2.5961,63.6,149.293,0.0894,205.108
10992.5,10.3,0.064,2.6089,63.35,151.717,0.0914,205.108
10993.0,10.3,0.084,2.6236,63.3,152.626,0.091,204.583
10993.5,10.25,0.076,2.6453,63.6,150.505,0.0908,204.058
10994.0,10.35,0.072,2.6355,64.2,145.253,0.092,204.058
10994.5,10.45,0.075,2.6355,64.2,139.698,0.0924,204.058
10995.0,10.45,0.092,2.6089,64.2,141.92,0.0866,204.583
10995.5,10.25,0.12,2.6443,64.2,145.556,0.0816,204.583
10996.0,10.25,0.099,2.6443,64.0,147.273,0.081,205.108
10996.5,10.25,0.09,2.6089,64.25,147.273,0.0832,205.633
10997.0,10.25,0.11,2.6167,64.5,147.374,0.087,205.633
10997.5,10.25,0.118,2.6079,64.4,148.384,0.0876,206.158
10998.0,10.25,0.086,2.5645,64.1,149.697,0.0888,206.158
10998.5,10.3,0.055,2.5379,64.0,154.04,0.0908,204.583
10999.0,10.3,0.041,2.5379,64.4,151.818,0.091,204.583
10999.5,10.2,0.037,2.5409,63.45,149.798,0.091,205.108
11000.0,10.25,0.051,2.5626,63.45,150.808,0.0876,204.058
11000.5,10.3,0.07,2.5882,63.2,154.444,0.0876,204.583
11001.0,10.2,0.068,2.6089,63.35,156.464,0.0878,204.583
11001.5,10.2,0.039,2.597,63.65,155.757,0.0872,205.108
11002.0,10.2,0.011,2.597,64.15,150.0,0.0854,205.633
11002.5,10.2,0.013,2.6039,63.6,146.364,0.0852,205.633
11003.0,10.25,0.043,2.6473,63.7,142.021,0.0856,206.158
11003.5,10.3,0.095,2.6719,63.6,138.284,0.0844,206.158
11004.0,10.35,0.135,2.6965,63.7,138.688,0.0822,205.633
11004.5,10.4,0.124,2.667,64.15,139.9,0.0786,205.633
11005.0,10.45,0.095,2.6089,64.0,141.516,0.076,207.208
11005.5,10.5,0.102,2.5744,64.2,146.364,0.075,207.733
11006.0,10.45,0.136,2.601,64.2,148.99,0.0754,207.733
11006.5,10.45,0.125,2.6079,63.7,152.121,0.0772,208.258
11007.0,10.6,0.09,2.5842,63.05,157.676,0.0814,208.258
11007.5,10.75,0.086,2.5626,63.25,156.06,0.0832,208.258
11008.0,10.85,0.126,2.5882,63.0,145.556,0.0838,208.258
11008.5,10.8,0.161,2.6049,62.4,135.557,0.089,208.258
11009.0,10.65,0.152,2.598,61.8,131.315,0.0944,207.733
11009.5,10.7,0.126,2.5892,60.9,131.012,0.094,207.733
11010.0,10.25,0.076,2.5665,60.8,132.022,0.0846,207.733
11010.5,10.2,0.046,2.6,61.05,135.456,0.0672,207.208
11011.0,10.2,0.007,2.6,61.0,140.304,0.0556,207.733
11011.5,10.15,0.006,2.6098,61.45,141.92,0.05,208.258
11012.0,10.2,0.016,2.6207,61.7,143.334,0.0502,208.258
11012.5,10.15,0.013,2.6433,61.8,143.94,0.052,208.258
11013.0,10.15,0.01,2.6473,61.8,145.152,0.0544,208.783
11013.5,10.2,0.006,2.6443,61.4,143.738,0.0582,208.258
11014.0,10.15,0.011,2.6256,61.45,139.496,0.0624,205.633
11014.5,10.2,0.022,2.6167,60.85,135.456,0.0654,205.633
11015.0,10.2,0.046,2.6098,60.05,133.638,0.0694,207.733
11015.5,10.2,0.06,2.6158,59.5,136.668,0.0742,208.258
11016.0,10.15,0.027,2.6059,59.05,135.557,0.074,206.683
11016.5,10.2,0.019,2.5961,59.15,133.436,0.0702,206.683
11017.0,10.1,0.022,2.6276,58.7,131.416,0.0648,206.683
11017.5,10.1,0.005,2.6098,58.9,129.497,0.059,207.733
11018.0,10.1,0.005,2.5961,58.6,126.669,0.0534,208.783
11018.5,10.15,0.004,2.6236,58.7,125.76,0.0536,208.258
11019.0,10.15,-0.001,2.6128,58.9,123.538,0.0558,207.733
11019.5,10.2,0.006,2.6089,59.0,119.902,0.057,206.683
11020.0,10.25,0.013,2.6246,59.4,119.397,0.0554,206.158
11020.5,10.2,0.036,2.6414,60.0,122.932,0.0518,206.683
11021.0,10.2,0.033,2.6522,60.5,127.376,0.0484,207.208
11021.5,9.95,0.041,2.6552,61.9,129.8,0.0434,207.733
11022.0,9.95,0.017,2.6433,62.15,132.426,0.0382,208.258
11022.5,9.9,0.016,2.6315,62.05,133.436,0.0376,208.258
11023.0,9.9,0.018,2.6246,62.0,132.325,0.039,208.783
11023.5,9.9,0.015,2.602,61.9,130.507,0.0424,208.783
11024.0,9.9,0.008,2.5961,61.9,130.406,0.0472,208.783
11024.5,9.9,0.015,2.6079,62.15,128.992,0.0516,209.308
11025.0,9.95,0.022,2.6207,62.25,128.588,0.0556,208.783
11025.5,9.95,0.021,2.6236,63.8,129.295,0.0584,208.783
11026.0,9.95,0.013,2.6138,63.0,133.941,0.0604,206.158
11026.5,9.95,0.009,2.6197,63.1,141.213,0.0598,206.683
11027.0,9.9,0.018,2.6118,63.25,146.667,0.0586,207.733
11027.5,9.9,0.018,2.6118,62.7,146.768,0.0586,208.783
11028.0,9.95,0.028,2.6364,62.4,146.162,0.0588,205.633
11028.5,9.95,0.029,2.6433,62.3,145.96,0.0592,204.583
11029.0,9.95,0.015,2.6355,62.0,142.627,0.0612,204.058
11029.5,9.95,0.001,2.6355,62.65,142.728,0.0618,204.583
11030.0,9.95,0.002,2.6256,62.8,142.324,0.0618,205.108
11030.5,9.95,0.008,2.6276,62.65,138.89,0.0638,207.208
